PRODUCT_ID,SALE_DATE,SALE_UNITS,SALE_PRICE,ACTIVE_STORES
53027,2018-07-15,54.0,8.877037037037038,19.0
52895,2018-07-15,1704.0,5.454037558685446,45.0
53089,2018-07-15,30.0,8.876666666666665,18.0
19779,2018-07-15,48.0,12.819166666666668,16.0
16398,2018-07-15,25.98,22.978060046189377,23.0
18317,2018-07-15,108.0,8.964907407407408,24.0
20023,2018-07-15,0.0,12.163333333333334,2.0
19832,2018-07-15,6.0,15.165,2.0
52996,2018-07-15,26.0,14.531153846153845,13.0
52920,2018-07-15,18.0,13.330555555555556,15.0
16397,2018-07-15,16.02,22.843320848938824,19.0
53045,2018-07-15,12.0,11.725,12.0
52966,2018-07-15,132.0,11.996666666666666,19.0
52964,2018-07-15,2.0,14.53,12.0
52905,2018-07-15,78.0,5.449871794871795,30.0
6110,2018-07-15,312.0,7.886217948717949,26.0
18283,2018-07-15,48.0,8.204166666666667,9.0
16390,2018-07-15,34.0,13.330882352941176,16.0
22326,2018-07-15,30.0,6.733333333333333,9.0
53026,2018-07-15,30.0,8.876666666666665,17.0
17873,2018-07-15,36.0,5.625,9.0
16519,2018-07-15,8.0,16.5175,4.0
16384,2018-07-15,12.0,11.725,12.0
16399,2018-07-15,25.98,22.978060046189377,23.0
17221,2018-07-15,168.0,7.863095238095238,20.0
19788,2018-07-15,150.0,15.6,25.0
52977,2018-07-15,2.0,14.53,11.0
6012,2018-07-15,420.0,14.926047619047617,29.0
16480,2018-07-15,12.0,7.146666666666667,8.0
16517,2018-07-15,30.0,9.103666666666667,25.0
17829,2018-07-15,108.0,9.805925925925926,28.0
6008,2018-07-15,1056.0,9.1075,42.0
17222,2018-07-15,300.0,6.6033333333333335,26.0
52902,2018-07-15,36.072,5.439121756487025,26.0
5982,2018-07-15,52.0,9.822307692307692,19.0
17232,2018-07-15,0.0,7.5,3.0
16416,2018-07-15,10.02,22.87924151696607,18.0
52934,2018-07-15,1236.0,10.33485436893204,36.0
19792,2018-07-15,12.0,13.131666666666668,8.0
16383,2018-07-15,12.0,11.725,16.0
17224,2018-07-15,72.0,13.5,15.0
34672,2018-07-15,936.0,15.257094017094017,36.0
16406,2018-07-15,12.0,11.725,15.0
16386,2018-07-15,42.0,9.103809523809524,27.0
52989,2018-07-15,30.0,7.505333333333334,18.0
18236,2018-07-15,6.0,14.83,4.0
6002,2018-07-15,846.0,23.728203309692674,40.0
5955,2018-07-15,48.0,9.805833333333334,11.0
5996,2018-07-15,0.0,5.81375,8.0
19834,2018-07-15,6.0,15.165,2.0
52909,2018-07-15,78.0,5.449871794871795,28.0
18292,2018-07-15,24.0,8.498333333333333,3.0
19772,2018-07-15,30.0,12.598333333333334,14.0
52916,2018-07-15,36.072,5.439121756487025,28.0
17231,2018-07-15,12.0,4.541666666666667,4.0
22328,2018-07-15,0.0,19.083333333333332,1.0
17823,2018-07-15,6.0,9.77,14.0
18318,2018-07-15,16.0,18.41,7.0
17823,2018-07-22,12.0,9.77,11.0
16406,2018-07-22,33.0,11.679393939393938,16.0
16405,2018-07-22,108.0,8.890648148148149,27.0
19832,2018-07-22,6.0,15.165,2.0
16480,2018-07-22,96.0,6.513749999999999,11.0
52909,2018-07-22,96.0,5.3240625,27.0
18282,2018-07-22,54.0,7.89537037037037,20.0
17222,2018-07-22,288.0,6.256944444444445,26.0
19793,2018-07-22,30.0,15.580000000000002,8.0
34672,2018-07-22,952.0,15.207373949579832,36.0
16517,2018-07-22,90.0,9.104111111111111,26.0
17221,2018-07-22,60.0,8.691666666666666,19.0
16399,2018-07-22,23.988,22.93855260963815,22.0
16519,2018-07-22,0.0,16.5175,3.0
18283,2018-07-22,6.0,8.183333333333334,9.0
52920,2018-07-22,4.0,13.33,15.0
17232,2018-07-22,6.0,7.5,4.0
17231,2018-07-22,6.0,4.541666666666667,5.0
52905,2018-07-22,72.0,5.282222222222222,27.0
19834,2018-07-22,6.0,15.165,3.0
18292,2018-07-22,6.0,8.498333333333333,3.0
5955,2018-07-22,48.0,9.805833333333334,10.0
52916,2018-07-22,48.096,5.271332335329341,25.0
17224,2018-07-22,44.0,13.545454545454545,15.0
16416,2018-07-22,6.0120000000000005,22.87924151696607,18.0
20023,2018-07-22,0.0,12.163333333333334,1.0
52934,2018-07-22,1260.0,10.336507936507937,36.0
16401,2018-07-22,30.0,8.062999999999999,10.0
17826,2018-07-22,36.0,9.104166666666666,13.0
16398,2018-07-22,29.988,22.90749633186608,22.0
18291,2018-07-22,30.0,7.891666666666667,20.0
18238,2018-07-22,54.0,8.238888888888889,15.0
52946,2018-07-22,28.0,13.3925,15.0
52895,2018-07-22,1944.0,5.404948559670783,44.0
52901,2018-07-22,48.096,5.271332335329341,25.0
52921,2018-07-22,20.0,13.331,14.0
52902,2018-07-22,48.096,5.271332335329341,25.0
16407,2018-07-22,18.0,16.51611111111111,21.0
6007,2018-07-22,72.0,8.654305555555556,12.0
18468,2018-07-22,30.0,2.9833333333333334,7.0
16390,2018-07-22,20.0,13.331,14.0
53246,2018-07-22,6.0,5.306666666666667,2.0
19789,2018-07-22,36.0,15.58,13.0
6054,2018-07-22,0.0,3.77125,14.0
52968,2018-07-22,108.0,4.369537037037038,24.0
6011,2018-07-22,36.0,9.105,4.0
22328,2018-07-22,0.0,19.083333333333332,1.0
52970,2018-07-22,0.0,4.3325000000000005,4.0
53089,2018-07-22,15.0,8.876666666666667,18.0
52984,2018-07-22,12.0,8.22,11.0
16383,2018-07-22,45.0,11.672444444444444,17.0
16387,2018-07-22,120.0,9.11675,30.0
5996,2018-07-22,24.0,5.8675,2.0
18318,2018-07-22,32.0,18.535,8.0
5977,2018-07-22,32.0,9.8328125,9.0
18466,2018-07-22,6.0,2.9166666666666665,3.0
22330,2018-07-22,4.0,7.0,6.0
5982,2018-07-22,52.0,9.805576923076924,21.0
18236,2018-07-22,0.0,14.83,4.0
16392,2018-07-22,18.0,16.51611111111111,19.0
18335,2018-07-22,42.0,22.537619047619046,17.0
19776,2018-07-22,18.0,15.58,10.0
16376,2018-07-22,10.0,16.515,19.0
6110,2018-07-22,240.0,7.882083333333332,26.0
52989,2018-07-22,24.0,9.381666666666666,13.0
19779,2018-07-22,24.0,13.131666666666668,17.0
6012,2018-07-22,360.0,14.921277777777778,29.0
53026,2018-07-22,15.0,8.876666666666667,16.0
16386,2018-07-22,78.0,8.474487179487179,23.0
18465,2018-07-22,24.0,3.0,6.0
18322,2018-07-22,132.0,14.669242424242425,30.0
16397,2018-07-22,6.0120000000000005,22.87924151696607,19.0
19788,2018-07-22,96.0,15.58,23.0
16391,2018-07-22,10.0,16.515,19.0
53027,2018-07-22,27.0,8.877037037037038,18.0
6107,2018-07-22,120.0,5.78825,21.0
52966,2018-07-22,84.0,12.020476190476192,21.0
53010,2018-07-22,12.0,14.530833333333334,11.0
6057,2018-07-22,612.0,10.977843137254903,40.0
18317,2018-07-22,60.0,8.965,21.0
6092,2018-07-22,464.0,18.04118534482759,34.0
19792,2018-07-22,12.0,13.131666666666668,8.0
22326,2018-07-22,6.0,16.833333333333332,10.0
18336,2018-07-22,48.0,4.605625,9.0
18232,2018-07-22,6.0,7.614999999999999,4.0
53028,2018-07-22,15.0,8.876666666666667,18.0
6008,2018-07-22,1584.0,8.827670454545453,42.0
5974,2018-07-22,30.0,11.666666666666666,12.0
53090,2018-07-22,36.0,5.783611111111111,15.0
6002,2018-07-22,654.0,23.734113149847097,42.0
5980,2018-07-22,6.0,8.636666666666667,3.0
17829,2018-07-22,144.0,9.734027777777778,29.0
52996,2018-07-22,20.0,14.531,13.0
17873,2018-07-22,4.0,5.625,10.0
19772,2018-07-22,30.0,13.131666666666668,15.0
16384,2018-07-22,9.0,11.748888888888889,10.0
53045,2018-07-22,21.0,11.776190476190477,11.0
52964,2018-07-22,12.0,14.530833333333334,12.0
52977,2018-07-22,12.0,14.530833333333334,11.0
17222,2018-07-29,324.0,6.117283950617284,27.0
6057,2018-07-29,648.0,10.981481481481481,39.0
53045,2018-07-29,6.0,11.796666666666667,10.0
16397,2018-07-29,18.024,22.959387483355524,19.0
17823,2018-07-29,42.0,9.770000000000001,13.0
52916,2018-07-29,80.112,5.447498502097064,26.0
19776,2018-07-29,12.0,15.58,9.0
18292,2018-07-29,18.0,8.498333333333333,3.0
16416,2018-07-29,12.024000000000001,22.904191616766465,18.0
6110,2018-07-29,432.0,6.333564814814815,27.0
16392,2018-07-29,30.0,16.531,17.0
53026,2018-07-29,30.0,8.891,18.0
52989,2018-07-29,72.0,6.226666666666667,16.0
19788,2018-07-29,114.0,15.588771929824562,24.0
18282,2018-07-29,96.0,7.8999999999999995,20.0
52895,2018-07-29,1920.0,5.454901041666667,45.0
17826,2018-07-29,36.0,9.104166666666666,13.0
20023,2018-07-29,0.0,12.163333333333334,1.0
18336,2018-07-29,48.0,4.626458333333333,8.0
6092,2018-07-29,568.0,18.0506161971831,35.0
17224,2018-07-29,64.0,13.53125,16.0
52934,2018-07-29,1308.0,10.335711009174313,37.0
16517,2018-07-29,87.0,9.103793103448275,28.0
6107,2018-07-29,144.0,5.819305555555555,22.0
5996,2018-07-29,0.0,5.8675,2.0
52996,2018-07-29,24.0,14.54875,14.0
16480,2018-07-29,36.0,6.643888888888889,11.0
16387,2018-07-29,111.0,9.11954954954955,31.0
17873,2018-07-29,8.0,5.625,10.0
18283,2018-07-29,36.0,8.294444444444444,9.0
52901,2018-07-29,56.111999999999995,5.446606786427147,26.0
6002,2018-07-29,726.0,23.727658402203854,42.0
16519,2018-07-29,8.0,16.5175,3.0
16405,2018-07-29,159.0,8.394088050314465,31.0
53089,2018-07-29,42.0,8.887142857142857,20.0
18232,2018-07-29,0.0,7.614999999999999,4.0
52946,2018-07-29,6.0,13.33,14.0
52968,2018-07-29,160.0,4.38875,24.0
6054,2018-07-29,8.0,3.77125,14.0
18317,2018-07-29,84.0,8.964880952380952,21.0
22326,2018-07-29,42.0,4.809523809523809,13.0
16390,2018-07-29,22.0,13.330909090909092,13.0
19832,2018-07-29,0.0,15.165,2.0
19792,2018-07-29,18.0,13.131666666666668,8.0
53010,2018-07-29,8.0,14.58375,12.0
22330,2018-07-29,8.0,7.125,4.0
52909,2018-07-29,156.0,5.453846153846154,30.0
52970,2018-07-29,24.0,4.3325000000000005,4.0
52902,2018-07-29,56.111999999999995,5.446606786427147,26.0
18236,2018-07-29,12.0,14.996666666666668,4.0
53246,2018-07-29,6.0,5.306666666666667,3.0
5982,2018-07-29,76.0,9.839605263157894,23.0
19793,2018-07-29,18.0,15.58,9.0
5977,2018-07-29,16.0,9.859375,10.0
18468,2018-07-29,24.0,3.0416666666666665,7.0
19789,2018-07-29,24.0,15.58,13.0
52921,2018-07-29,14.0,13.330714285714285,14.0
16398,2018-07-29,29.976,22.99339471577262,22.0
6011,2018-07-29,12.0,9.105,4.0
22328,2018-07-29,0.0,19.083333333333332,1.0
53028,2018-07-29,30.0,8.891,20.0
34672,2018-07-29,988.0,15.263208502024291,38.0
16407,2018-07-29,14.0,16.54642857142857,19.0
52984,2018-07-29,18.0,8.22,9.0
6008,2018-07-29,1296.0,9.041342592592592,39.0
52966,2018-07-29,84.0,12.050238095238095,20.0
16383,2018-07-29,18.0,11.70111111111111,15.0
53090,2018-07-29,4.0,5.76,16.0
19779,2018-07-29,48.0,13.152500000000002,16.0
5980,2018-07-29,6.0,8.636666666666667,4.0
5955,2018-07-29,60.0,9.805833333333334,11.0
17221,2018-07-29,144.0,7.659722222222222,19.0
18318,2018-07-29,24.0,18.41,9.0
17232,2018-07-29,12.0,7.5,6.0
19772,2018-07-29,42.0,13.13166666666667,14.0
6007,2018-07-29,24.0,8.63625,11.0
16406,2018-07-29,30.0,11.739333333333333,14.0
18466,2018-07-29,6.0,2.9166666666666665,4.0
52964,2018-07-29,10.0,14.434000000000001,13.0
5974,2018-07-29,66.0,11.899242424242425,12.0
18238,2018-07-29,78.0,8.196153846153846,16.0
16399,2018-07-29,53.976,22.963724618348895,23.0
16376,2018-07-29,14.0,16.54642857142857,17.0
6012,2018-07-29,336.0,14.901458333333332,30.0
19834,2018-07-29,0.0,15.165,3.0
53027,2018-07-29,54.0,8.885,20.0
52905,2018-07-29,132.0,5.454621212121212,29.0
18291,2018-07-29,42.0,7.953571428571429,18.0
16401,2018-07-29,18.0,8.230555555555556,8.0
16384,2018-07-29,6.0,11.796666666666667,9.0
52977,2018-07-29,10.0,14.434000000000001,12.0
52920,2018-07-29,14.0,13.330714285714285,13.0
18335,2018-07-29,42.0,22.49,17.0
16386,2018-07-29,81.0,8.505432098765432,26.0
18465,2018-07-29,18.0,2.9166666666666665,7.0
17231,2018-07-29,0.0,4.541666666666667,5.0
18322,2018-07-29,180.0,14.645,32.0
16391,2018-07-29,14.0,16.54642857142857,17.0
17829,2018-07-29,48.0,9.823958333333334,28.0
52921,2018-08-05,4.0,13.33,12.0
18232,2018-08-05,24.0,6.907083333333333,3.0
5980,2018-08-05,24.0,8.636666666666667,5.0
18336,2018-08-05,60.0,4.618166666666667,9.0
16480,2018-08-05,36.0,6.907222222222223,11.0
19792,2018-08-05,6.0,13.131666666666668,8.0
52946,2018-08-05,4.0,13.33,11.0
16384,2018-08-05,3.0,11.653333333333334,8.0
52916,2018-08-05,100.104,5.39498921122033,26.0
53090,2018-08-05,36.0,4.5275,16.0
22326,2018-08-05,36.0,4.809523809523809,18.0
17823,2018-08-05,30.0,9.798666666666666,12.0
16406,2018-08-05,27.0,11.653333333333332,14.0
17231,2018-08-05,18.0,9.083333333333334,6.0
52902,2018-08-05,52.104,5.344695224934746,26.0
17829,2018-08-05,84.0,9.682738095238095,27.0
5974,2018-08-05,72.0,11.961388888888889,13.0
52996,2018-08-05,20.0,14.552000000000001,15.0
52966,2018-08-05,84.0,12.026428571428571,20.0
17232,2018-08-05,0.0,7.5,4.0
16405,2018-08-05,63.0,9.103809523809524,30.0
5982,2018-08-05,84.0,7.003928571428572,25.0
20023,2018-08-05,0.0,12.163333333333334,1.0
16416,2018-08-05,4.008,22.95159680638723,15.0
18291,2018-08-05,54.0,7.8583333333333325,20.0
16386,2018-08-05,51.0,9.103725490196078,25.0
18322,2018-08-05,132.0,14.638939393939395,31.0
52989,2018-08-05,30.0,7.438666666666666,17.0
16376,2018-08-05,10.0,16.559,16.0
6110,2018-08-05,312.0,5.891474358974359,28.0
52895,2018-08-05,1872.0,5.420940170940171,45.0
52920,2018-08-05,4.0,13.33,9.0
16392,2018-08-05,18.0,16.540555555555557,17.0
18335,2018-08-05,18.0,22.49,15.0
16399,2018-08-05,25.992,22.92282240689443,21.0
19793,2018-08-05,24.0,15.58,11.0
17224,2018-08-05,44.0,13.5,16.0
22330,2018-08-05,8.0,7.0,5.0
6092,2018-08-05,440.0,18.038068181818183,35.0
5955,2018-08-05,72.0,9.805833333333332,12.0
6107,2018-08-05,168.0,5.790297619047619,21.0
16387,2018-08-05,87.0,9.113908045977013,31.0
5996,2018-08-05,8.0,5.76,2.0
16383,2018-08-05,63.0,11.707936507936509,17.0
16407,2018-08-05,10.0,16.559,19.0
34672,2018-08-05,912.0,15.319660087719297,38.0
53089,2018-08-05,18.0,8.876666666666667,19.0
52970,2018-08-05,24.0,4.3325000000000005,3.0
19772,2018-08-05,30.0,13.131666666666668,14.0
19832,2018-08-05,6.0,15.165,3.0
19789,2018-08-05,42.0,15.58,14.0
18468,2018-08-05,18.0,3.0277777777777777,8.0
52984,2018-08-05,36.0,8.22,9.0
19776,2018-08-05,12.0,15.58,10.0
52977,2018-08-05,12.0,14.565833333333332,14.0
52909,2018-08-05,78.0,5.355897435897436,30.0
52901,2018-08-05,52.104,5.344695224934746,26.0
19834,2018-08-05,0.0,15.165,3.0
22328,2018-08-05,0.0,19.083333333333332,1.0
6007,2018-08-05,48.0,8.63625,9.0
16519,2018-08-05,8.0,16.5175,3.0
16517,2018-08-05,51.0,9.103725490196078,27.0
17222,2018-08-05,168.0,6.970238095238095,28.0
53246,2018-08-05,12.0,2.736666666666667,4.0
52934,2018-08-05,1296.0,10.335239197530864,37.0
17826,2018-08-05,60.0,9.104166666666666,14.0
18292,2018-08-05,18.0,8.498333333333333,3.0
53028,2018-08-05,18.0,8.876666666666667,20.0
6008,2018-08-05,1128.0,9.088909574468087,43.0
53026,2018-08-05,18.0,8.876666666666667,18.0
19779,2018-08-05,18.0,13.131666666666668,16.0
18283,2018-08-05,12.0,8.183333333333334,8.0
6002,2018-08-05,714.0,23.725434173669466,43.0
18318,2018-08-05,8.0,18.41,8.0
52968,2018-08-05,116.0,4.418706896551724,24.0
17221,2018-08-05,156.0,8.39102564102564,21.0
16397,2018-08-05,10.008000000000001,23.022581934452436,17.0
6054,2018-08-05,8.0,3.77125,1.0
19788,2018-08-05,108.0,15.589259259259258,24.0
5977,2018-08-05,4.0,9.805,10.0
16390,2018-08-05,28.0,13.33107142857143,10.0
16398,2018-08-05,13.992,22.91952544311035,20.0
16401,2018-08-05,60.0,8.5585,11.0
17873,2018-08-05,0.0,5.625,10.0
18238,2018-08-05,42.0,8.207142857142857,14.0
18317,2018-08-05,84.0,8.965,20.0
18466,2018-08-05,0.0,2.9166666666666665,4.0
16391,2018-08-05,10.0,16.559,16.0
53010,2018-08-05,12.0,14.565833333333332,13.0
18465,2018-08-05,24.0,3.0,7.0
6011,2018-08-05,12.0,9.105,3.0
52905,2018-08-05,102.0,5.377941176470588,29.0
6057,2018-08-05,576.0,10.973836805555557,40.0
18236,2018-08-05,6.0,14.83,4.0
18282,2018-08-05,84.0,7.8582142857142845,22.0
53027,2018-08-05,42.0,8.877142857142857,20.0
52964,2018-08-05,12.0,14.565833333333332,14.0
53045,2018-08-05,27.0,11.717037037037038,10.0
6012,2018-08-05,432.0,14.911712962962962,30.0
5977,2018-08-12,4.0,9.805,9.0
53026,2018-08-12,18.0,8.876666666666667,18.0
53027,2018-08-12,30.0,8.877,19.0
18291,2018-08-12,78.0,7.8583333333333325,21.0
18465,2018-08-12,48.0,2.9583333333333335,9.0
52989,2018-08-12,24.0,7.015416666666667,18.0
16391,2018-08-12,18.0,16.515,18.0
19788,2018-08-12,108.0,15.59851851851852,24.0
18318,2018-08-12,24.0,18.41,7.0
22330,2018-08-12,4.0,7.0,5.0
52895,2018-08-12,2184.0,5.361657509157509,45.0
19779,2018-08-12,42.0,13.155476190476193,16.0
16405,2018-08-12,144.0,8.352847222222222,33.0
5982,2018-08-12,140.0,2.392142857142857,41.0
16416,2018-08-12,10.02,22.937125748502993,15.0
18466,2018-08-12,0.0,2.9166666666666665,4.0
16397,2018-08-12,10.02,22.937125748502993,17.0
17232,2018-08-12,0.0,7.5,3.0
17826,2018-08-12,36.0,9.104166666666666,14.0
16383,2018-08-12,33.0,11.73151515151515,17.0
18238,2018-08-12,102.0,8.21264705882353,16.0
16398,2018-08-12,25.98,22.95612009237875,18.0
6012,2018-08-12,396.0,14.89212121212121,30.0
20023,2018-08-12,0.0,12.163333333333334,1.0
19789,2018-08-12,36.0,15.58,13.0
16399,2018-08-12,43.98,23.002728512960438,22.0
19776,2018-08-12,36.0,15.58,11.0
52920,2018-08-12,8.0,13.33,9.0
18322,2018-08-12,126.0,14.657698412698414,31.0
18468,2018-08-12,24.0,3.0,8.0
52984,2018-08-12,30.0,8.22,8.0
18335,2018-08-12,48.0,22.49,18.0
22328,2018-08-12,0.0,19.083333333333332,1.0
52966,2018-08-12,108.0,12.005925925925927,18.0
6008,2018-08-12,888.0,9.109628378378378,45.0
16519,2018-08-12,0.0,16.5175,3.0
16376,2018-08-12,18.0,16.515,18.0
6007,2018-08-12,48.0,8.63625,9.0
17222,2018-08-12,444.0,5.887387387387387,27.0
34672,2018-08-12,824.0,15.412669902912622,39.0
16392,2018-08-12,26.0,16.51576923076923,19.0
6011,2018-08-12,12.0,9.105,2.0
18292,2018-08-12,18.0,8.498333333333333,3.0
16386,2018-08-12,54.0,8.724814814814815,25.0
53246,2018-08-12,18.0,5.306666666666667,4.0
6110,2018-08-12,360.0,5.893472222222223,27.0
19793,2018-08-12,24.0,15.58,12.0
53045,2018-08-12,9.0,11.748888888888889,11.0
16384,2018-08-12,9.0,11.748888888888889,9.0
16406,2018-08-12,9.0,11.748888888888889,15.0
6092,2018-08-12,536.0,18.035951492537315,35.0
17873,2018-08-12,0.0,5.625,10.0
17224,2018-08-12,36.0,13.555555555555555,14.0
52996,2018-08-12,12.0,14.565833333333332,16.0
17829,2018-08-12,84.0,9.693095238095239,26.0
18232,2018-08-12,6.0,7.614999999999999,3.0
16401,2018-08-12,42.0,8.75047619047619,10.0
19772,2018-08-12,18.0,13.131666666666668,12.0
16480,2018-08-12,12.0,7.075,11.0
19834,2018-08-12,0.0,15.165,2.0
18282,2018-08-12,114.0,7.875789473684211,23.0
52901,2018-08-12,52.056,5.264522821576764,29.0
5955,2018-08-12,48.0,9.805833333333334,11.0
52946,2018-08-12,16.0,13.330625,11.0
17231,2018-08-12,12.0,4.625,7.0
52977,2018-08-12,12.0,14.565833333333332,15.0
52902,2018-08-12,28.055999999999997,5.060236669518107,29.0
52905,2018-08-12,114.0,5.3323684210526325,31.0
53010,2018-08-12,12.0,14.565833333333332,14.0
19792,2018-08-12,12.0,13.131666666666668,7.0
17823,2018-08-12,30.0,9.798666666666666,14.0
6057,2018-08-12,552.0,10.961467391304348,40.0
5974,2018-08-12,18.0,11.877777777777778,14.0
52916,2018-08-12,28.055999999999997,5.060236669518107,29.0
52964,2018-08-12,12.0,14.565833333333332,15.0
18236,2018-08-12,0.0,14.83,3.0
18336,2018-08-12,36.0,4.612777777777778,7.0
18317,2018-08-12,60.0,8.764999999999999,17.0
16517,2018-08-12,90.0,8.886222222222223,30.0
16407,2018-08-12,34.0,16.516176470588235,20.0
6107,2018-08-12,192.0,5.790937499999999,20.0
53090,2018-08-12,128.0,2.122890625,29.0
52921,2018-08-12,24.0,13.330833333333333,11.0
53089,2018-08-12,30.0,8.877,18.0
6002,2018-08-12,804.0,23.74058457711443,43.0
17221,2018-08-12,120.0,8.183333333333334,22.0
6054,2018-08-12,8.0,3.77125,1.0
5996,2018-08-12,0.0,5.76,2.0
52970,2018-08-12,12.0,4.3325000000000005,4.0
19832,2018-08-12,0.0,15.165,3.0
52934,2018-08-12,1260.0,10.341309523809523,39.0
52909,2018-08-12,42.0,5.07,32.0
16390,2018-08-12,32.0,13.330937500000001,11.0
16387,2018-08-12,180.0,8.816888888888888,33.0
53028,2018-08-12,18.0,8.876666666666667,20.0
5980,2018-08-12,12.0,8.636666666666667,5.0
52968,2018-08-12,132.0,4.36280303030303,21.0
22326,2018-08-12,36.0,8.416666666666666,17.0
18283,2018-08-12,78.0,8.208846153846153,11.0
5980,2018-08-19,6.0,8.636666666666667,5.0
6011,2018-08-19,8.0,9.1025,4.0
18318,2018-08-19,8.0,18.41,6.0
52964,2018-08-19,6.0,14.53,15.0
6008,2018-08-19,840.0,9.108440476190477,45.0
5974,2018-08-19,60.0,11.939833333333334,14.0
52921,2018-08-19,18.0,13.450000000000001,12.0
52905,2018-08-19,36.0,5.144444444444444,29.0
18466,2018-08-19,0.0,2.9166666666666665,2.0
52977,2018-08-19,6.0,14.53,15.0
53246,2018-08-19,6.0,5.306666666666667,4.0
17231,2018-08-19,6.0,9.083333333333334,6.0
16398,2018-08-19,17.994,22.918750694676007,18.0
19834,2018-08-19,0.0,15.165,1.0
6007,2018-08-19,48.0,8.63625,8.0
16406,2018-08-19,30.0,11.667666666666667,15.0
53028,2018-08-19,24.0,8.876666666666667,16.0
16401,2018-08-19,24.0,9.104166666666666,9.0
16384,2018-08-19,6.0,11.725,8.0
53090,2018-08-19,40.0,1.72775,28.0
22328,2018-08-19,0.0,19.083333333333332,1.0
17829,2018-08-19,72.0,9.805833333333332,24.0
16383,2018-08-19,18.0,11.677222222222222,16.0
52984,2018-08-19,18.0,8.22,7.0
34672,2018-08-19,816.0,15.404362745098041,39.0
18322,2018-08-19,156.0,14.668076923076924,30.0
19789,2018-08-19,30.0,15.580000000000002,13.0
17221,2018-08-19,72.0,9.083333333333334,20.0
17232,2018-08-19,6.0,7.5,4.0
5955,2018-08-19,0.0,9.805833333333334,11.0
18468,2018-08-19,24.0,3.0,6.0
19779,2018-08-19,18.0,13.131666666666668,14.0
19793,2018-08-19,12.0,15.58,10.0
16519,2018-08-19,0.0,16.5175,2.0
18465,2018-08-19,36.0,2.9722222222222223,7.0
16387,2018-08-19,123.0,8.84308943089431,35.0
16517,2018-08-19,57.0,8.816842105263158,33.0
6107,2018-08-19,96.0,5.795416666666665,21.0
5996,2018-08-19,8.0,5.76,3.0
52934,2018-08-19,1188.0,10.336439393939393,39.0
18283,2018-08-19,18.0,8.183333333333334,10.0
22326,2018-08-19,0.0,8.416666666666666,14.0
6002,2018-08-19,684.0,23.719517543859652,43.0
53089,2018-08-19,24.0,8.876666666666667,16.0
6054,2018-08-19,16.0,3.77125,2.0
19832,2018-08-19,0.0,15.165,2.0
52909,2018-08-19,60.0,5.2665,31.0
16407,2018-08-19,34.0,16.529411764705884,20.0
19788,2018-08-19,66.0,15.58,21.0
17224,2018-08-19,28.0,13.5,13.0
6092,2018-08-19,360.0,18.031083333333335,34.0
22330,2018-08-19,4.0,7.0,5.0
52968,2018-08-19,112.0,4.395,17.0
52996,2018-08-19,6.0,14.53,16.0
18336,2018-08-19,48.0,4.605625,7.0
6057,2018-08-19,492.0,10.962052845528454,40.0
52916,2018-08-19,48.048,4.879079254079254,30.0
19792,2018-08-19,6.0,13.131666666666668,7.0
17823,2018-08-19,12.0,9.77,14.0
53010,2018-08-19,14.0,14.530714285714286,14.0
52902,2018-08-19,24.048000000000002,5.134314703925482,28.0
18236,2018-08-19,0.0,14.83,3.0
18317,2018-08-19,72.0,8.965,17.0
52901,2018-08-19,24.048000000000002,5.134314703925482,28.0
52946,2018-08-19,18.0,13.354444444444445,12.0
18282,2018-08-19,90.0,7.902666666666667,22.0
16480,2018-08-19,24.0,7.110833333333335,11.0
19772,2018-08-19,30.0,13.131666666666668,14.0
18232,2018-08-19,12.0,7.614999999999999,3.0
17873,2018-08-19,0.0,5.625,3.0
16405,2018-08-19,63.0,8.204126984126985,35.0
52970,2018-08-19,24.0,4.3325000000000005,4.0
52920,2018-08-19,10.0,13.373000000000001,9.0
18238,2018-08-19,66.0,8.183333333333334,16.0
16399,2018-08-19,11.994,22.843088210772056,21.0
16386,2018-08-19,21.0,9.103333333333333,28.0
16376,2018-08-19,18.0,16.540000000000003,17.0
52966,2018-08-19,120.0,12.005,17.0
53045,2018-08-19,6.0,11.725,10.0
18335,2018-08-19,30.0,22.490000000000002,16.0
17222,2018-08-19,72.0,6.25,23.0
18292,2018-08-19,6.0,8.498333333333333,3.0
16391,2018-08-19,18.0,16.540000000000003,17.0
16392,2018-08-19,18.0,16.540000000000003,19.0
53027,2018-08-19,36.0,8.876944444444444,17.0
18291,2018-08-19,54.0,7.895370370370371,20.0
17826,2018-08-19,48.0,9.104166666666666,12.0
6110,2018-08-19,288.0,5.8871875000000005,27.0
5982,2018-08-19,120.0,3.7284166666666665,44.0
53026,2018-08-19,24.0,8.876666666666667,16.0
20023,2018-08-19,12.0,12.163333333333334,1.0
52989,2018-08-19,24.0,9.34,19.0
52895,2018-08-19,1968.0,5.341316056910569,45.0
19776,2018-08-19,24.0,15.58,9.0
16390,2018-08-19,26.0,13.347307692307693,12.0
6012,2018-08-19,384.0,14.898255208333333,30.0
16397,2018-08-19,3.0060000000000002,22.831004657351958,15.0
16416,2018-08-19,3.0060000000000002,22.831004657351958,14.0
5977,2018-08-19,12.0,9.8775,10.0
19776,2018-08-26,24.0,15.58,8.0
16405,2018-08-26,114.0,8.034035087719298,35.0
5955,2018-08-26,24.0,8.836666666666668,9.0
53246,2018-08-26,6.0,5.306666666666667,5.0
